Label,IPLength,IPHeaderLength,TTL,           Protocol,SourcePort,DestPort,SequenceNumber,AckNumber           ,WindowSize,TCPHeaderLength,TCPLength,TCPStream     ,TCPUrgentPointer,IPFlags,IPID,IPchecksum,TCPflags,TCPChecksum
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51578,8883,0,0,29200,40,0,61,0,0x40,0xbef5,0xb851,0x0002,0x1a2b
filtered_pcap\_TCP_Miscellaneous,52,20,64,6,54031,443,7982,8675,7264,32,0,1,0,0x40,0x7423,0xbf72,0x0010,0xfdc1
filtered_pcap\_TCP_Miscellaneous,137,20,64,6,54031,443,7982,8675,7264,32,85,1,0,0x40,0x7424,0xbf1c,0x0018,0xb757
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51578,8883,0,0,29200,40,0,61,0,0x40,0xbef6,0xb850,0x0002,0x1835
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51578,8883,0,0,29200,40,0,61,0,0x40,0xbef7,0xb84f,0x0002,0x144c
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51578,8883,0,0,29200,40,0,61,0,0x40,0xbef8,0xb84e,0x0002,0x0c78
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51578,8883,0,0,29200,40,0,61,0,0x40,0xbef9,0xb84d,0x0002,0xfccf
filtered_pcap\_TCP_Miscellaneous,137,20,64,6,54031,443,8067,8776,7264,32,85,1,0,0x40,0x7425,0xbf1b,0x0018,0xcedc
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51578,8883,0,0,29200,40,0,61,0,0x40,0xbefa,0xb84c,0x0002,0xdd7f
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51580,8883,0,0,29200,40,0,62,0,0x40,0x30c1,0x4686,0x0002,0x7655
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51580,8883,0,0,29200,40,0,62,0,0x40,0x30c2,0x4685,0x0002,0x7460
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51580,8883,0,0,29200,40,0,62,0,0x40,0x30c3,0x4684,0x0002,0x7076
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51580,8883,0,0,29200,40,0,62,0,0x40,0x30c4,0x4683,0x0002,0x68a0
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51580,8883,0,0,29200,40,0,62,0,0x40,0x30c5,0x4682,0x0002,0x58f8
filtered_pcap\_TCP_Miscellaneous,153,20,64,6,54031,443,8152,8776,7264,32,101,1,0,0x40,0x7426,0xbf0a,0x0018,0xe3c9
filtered_pcap\_TCP_Miscellaneous,52,20,64,6,54031,443,8253,8861,7264,32,0,1,0,0x40,0x7427,0xbf6e,0x0010,0x17ca
filtered_pcap\_TCP_Miscellaneous,52,20,64,6,54031,443,8253,8962,7264,32,0,1,0,0x40,0x7428,0xbf6d,0x0010,0xf9bf
filtered_pcap\_TCP_Miscellaneous,137,20,64,6,54031,443,8253,8962,7264,32,85,1,0,0x40,0x7429,0xbf17,0x0018,0x6146
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51584,8883,0,0,29200,40,0,63,0,0x40,0xba22,0xbd24,0x0002,0x2ebc
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51584,8883,0,0,29200,40,0,63,0,0x40,0xba23,0xbd23,0x0002,0x2cc7
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51584,8883,0,0,29200,40,0,63,0,0x40,0xba24,0xbd22,0x0002,0x28dd
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51584,8883,0,0,29200,40,0,63,0,0x40,0xba25,0xbd21,0x0002,0x2109
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51584,8883,0,0,29200,40,0,63,0,0x40,0xba26,0xbd20,0x0002,0x1161
filtered_pcap\_TCP_Miscellaneous,137,20,64,6,54031,443,8338,9063,7264,32,85,1,0,0x40,0x742a,0xbf16,0x0018,0x25ca
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51584,8883,0,0,29200,40,0,63,0,0x40,0xba27,0xbd1f,0x0002,0xf208
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51586,8883,0,0,29200,40,0,64,0,0x40,0x2313,0x5434,0x0002,0x1dd8
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51586,8883,0,0,29200,40,0,64,0,0x40,0x2314,0x5433,0x0002,0x1be3
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51586,8883,0,0,29200,40,0,64,0,0x40,0x2315,0x5432,0x0002,0x17f9
filtered_pcap\_TCP_Miscellaneous,87,20,64,6,54244,443,561,497,3632,32,35,5,0,0x40,0xa453,0xa830,0x0018,0x4189
filtered_pcap\_TCP_Miscellaneous,52,20,64,6,54244,443,596,528,3632,32,0,5,0,0x40,0xa454,0xa852,0x0010,0xb39f
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51586,8883,0,0,29200,40,0,64,0,0x40,0x2316,0x5431,0x0002,0x1027
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51586,8883,0,0,29200,40,0,64,0,0x40,0x2317,0x5430,0x0002,0x007f
filtered_pcap\_TCP_Miscellaneous,137,20,64,6,54031,443,8423,9164,7264,32,85,1,0,0x40,0x742b,0xbf15,0x0018,0xce26
filtered_pcap\_TCP_Miscellaneous,153,20,64,6,54031,443,8508,9164,7264,32,101,1,0,0x40,0x742c,0xbf04,0x0018,0x744a
filtered_pcap\_TCP_Miscellaneous,52,20,64,6,54031,443,8609,9249,7264,32,0,1,0,0x40,0x742d,0xbf68,0x0010,0xd299
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51588,8883,0,0,29200,40,0,65,0,0x40,0x9d47,0xd9ff,0x0002,0xb4ee
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51588,8883,0,0,29200,40,0,65,0,0x40,0x9d48,0xd9fe,0x0002,0xb2f9
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51588,8883,0,0,29200,40,0,65,0,0x40,0x9d49,0xd9fd,0x0002,0xaf10
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51588,8883,0,0,29200,40,0,65,0,0x40,0x9d4a,0xd9fc,0x0002,0xa73c
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51588,8883,0,0,29200,40,0,65,0,0x40,0x9d4b,0xd9fb,0x0002,0x9794
filtered_pcap\_TCP_Miscellaneous,52,20,64,6,54031,443,8609,9350,7264,32,0,1,0,0x40,0x742e,0xbf67,0x0010,0x741b
filtered_pcap\_TCP_Miscellaneous,137,20,64,6,54031,443,8609,9350,7264,32,85,1,0,0x40,0x742f,0xbf11,0x0018,0x3e73
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51588,8883,0,0,29200,40,0,65,0,0x40,0x9d4c,0xd9fa,0x0002,0x7844
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51614,8883,0,0,29200,40,0,66,0,0x40,0x5e48,0x18ff,0x0002,0x708e
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51614,8883,0,0,29200,40,0,66,0,0x40,0x5e49,0x18fe,0x0002,0x6e99
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51614,8883,0,0,29200,40,0,66,0,0x40,0x5e4a,0x18fd,0x0002,0x6aaf
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51614,8883,0,0,29200,40,0,66,0,0x40,0x5e4b,0x18fc,0x0002,0x62dd
filtered_pcap\_TCP_Miscellaneous,137,20,64,6,54031,443,8694,9451,7264,32,85,1,0,0x40,0x7430,0xbf10,0x0018,0xef1e
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51614,8883,0,0,29200,40,0,66,0,0x40,0x5e4c,0x18fb,0x0002,0x5335
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51616,8883,0,0,29200,40,0,67,0,0x40,0xcea9,0xa89d,0x0002,0x25ba
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51616,8883,0,0,29200,40,0,67,0,0x40,0xceaa,0xa89c,0x0002,0x23c5
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51616,8883,0,0,29200,40,0,67,0,0x40,0xceab,0xa89b,0x0002,0x1fdc
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51616,8883,0,0,29200,40,0,67,0,0x40,0xceac,0xa89a,0x0002,0x1808
filtered_pcap\_TCP_Miscellaneous,153,20,64,6,54031,443,8779,9451,7264,32,101,1,0,0x40,0x7431,0xbeff,0x0018,0x5945
filtered_pcap\_TCP_Miscellaneous,52,20,64,6,54031,443,8880,9536,7264,32,0,1,0,0x40,0x7432,0xbf63,0x0010,0x8e06
filtered_pcap\_TCP_Miscellaneous,52,20,64,6,54031,443,8880,9637,7264,32,0,1,0,0x40,0x7433,0xbf62,0x0010,0x701b
filtered_pcap\_TCP_Miscellaneous,137,20,64,6,54031,443,8880,9637,7264,32,85,1,0,0x40,0x7434,0xbf0c,0x0018,0x9d90
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51616,8883,0,0,29200,40,0,67,0,0x40,0xcead,0xa899,0x0002,0x0860
filtered_pcap\_TCP_Miscellaneous,87,20,64,6,54244,443,596,528,3632,32,35,5,0,0x40,0xa455,0xa82e,0x0018,0x9c62
filtered_pcap\_TCP_Miscellaneous,52,20,64,6,54244,443,631,559,3632,32,0,5,0,0x40,0xa456,0xa850,0x0010,0xc8c8
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51616,8883,0,0,29200,40,0,67,0,0x40,0xceae,0xa898,0x0002,0xe917
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51618,8883,0,0,29200,40,0,68,0,0x40,0x5e8a,0x18bd,0x0002,0x90a4
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51618,8883,0,0,29200,40,0,68,0,0x40,0x5e8b,0x18bc,0x0002,0x8eaf
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51618,8883,0,0,29200,40,0,68,0,0x40,0x5e8c,0x18bb,0x0002,0x8ac6
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51618,8883,0,0,29200,40,0,68,0,0x40,0x5e8d,0x18ba,0x0002,0x82f2
filtered_pcap\_TCP_Miscellaneous,137,20,64,6,54031,443,8965,9738,7264,32,85,1,0,0x40,0x7435,0xbf0b,0x0018,0xc697
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51618,8883,0,0,29200,40,0,68,0,0x40,0x5e8e,0x18b9,0x0002,0x7346
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51620,8883,0,0,29200,40,0,69,0,0x40,0xb91e,0xbe28,0x0002,0xed64
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51620,8883,0,0,29200,40,0,69,0,0x40,0xb91f,0xbe27,0x0002,0xeb6f
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51620,8883,0,0,29200,40,0,69,0,0x40,0xb920,0xbe26,0x0002,0xe785
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51620,8883,0,0,29200,40,0,69,0,0x40,0xb921,0xbe25,0x0002,0xdfb1
filtered_pcap\_TCP_Miscellaneous,137,20,64,6,54031,443,9050,9839,7264,32,85,1,0,0x40,0x7436,0xbf0a,0x0018,0x9acc
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51620,8883,0,0,29200,40,0,69,0,0x40,0xb922,0xbe24,0x0002,0xd00d
filtered_pcap\_TCP_Miscellaneous,153,20,64,6,54031,443,9135,9839,7264,32,101,1,0,0x40,0x7437,0xbef9,0x0018,0x149d
filtered_pcap\_TCP_Miscellaneous,52,20,64,6,54031,443,9236,9924,7264,32,0,1,0,0x40,0x7438,0xbf5d,0x0010,0x48f6
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51620,8883,0,0,29200,40,0,69,0,0x40,0xb923,0xbe23,0x0002,0xb0bd
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51622,8883,0,0,29200,40,0,70,0,0x40,0x644b,0x12fc,0x0002,0xf979
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51622,8883,0,0,29200,40,0,70,0,0x40,0x644c,0x12fb,0x0002,0xf784
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51622,8883,0,0,29200,40,0,70,0,0x40,0x644d,0x12fa,0x0002,0xf39a
filtered_pcap\_TCP_Miscellaneous,52,20,64,6,54031,443,9236,10025,7264,32,0,1,0,0x40,0x7439,0xbf5c,0x0010,0xea76
filtered_pcap\_TCP_Miscellaneous,137,20,64,6,54031,443,9236,10025,7264,32,85,1,0,0x40,0x743a,0xbf06,0x0018,0x240c
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51622,8883,0,0,29200,40,0,70,0,0x40,0x644e,0x12f9,0x0002,0xebc6
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51622,8883,0,0,29200,40,0,70,0,0x40,0x644f,0x12f8,0x0002,0xdc1e
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51624,8883,0,0,29200,40,0,71,0,0x40,0xdc13,0x9b33,0x0002,0x1da8
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51624,8883,0,0,29200,40,0,71,0,0x40,0xdc14,0x9b32,0x0002,0x1bb2
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51624,8883,0,0,29200,40,0,71,0,0x40,0xdc15,0x9b31,0x0002,0x17c8
filtered_pcap\_TCP_Miscellaneous,137,20,64,6,54031,443,9321,10126,7264,32,85,1,0,0x40,0x743b,0xbf05,0x0018,0x7bd2
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51624,8883,0,0,29200,40,0,71,0,0x40,0xdc16,0x9b30,0x0002,0x0ff4
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51624,8883,0,0,29200,40,0,71,0,0x40,0xdc17,0x9b2f,0x0002,0x004c
filtered_pcap\_TCP_Miscellaneous,87,20,64,6,54244,443,631,559,3632,32,35,5,0,0x40,0xa457,0xa82c,0x0018,0x3c24
filtered_pcap\_TCP_Miscellaneous,52,20,64,6,54244,443,666,590,3632,32,0,5,0,0x40,0xa458,0xa84e,0x0010,0xddf4
filtered_pcap\_TCP_Miscellaneous,153,20,64,6,54031,443,9406,10126,7264,32,101,1,0,0x40,0x743c,0xbef4,0x0018,0x982d
filtered_pcap\_TCP_Miscellaneous,52,20,64,6,54031,443,9507,10211,7264,32,0,1,0,0x40,0x743d,0xbf58,0x0010,0x0480
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51624,8883,0,0,29200,40,0,71,0,0x40,0xdc18,0x9b2e,0x0002,0xe103
filtered_pcap\_TCP_Miscellaneous,52,20,64,6,54031,443,9507,10312,7264,32,0,1,0,0x40,0x743e,0xbf57,0x0010,0xe676
filtered_pcap\_TCP_Miscellaneous,137,20,64,6,54031,443,9507,10312,7264,32,85,1,0,0x40,0x743f,0xbf01,0x0018,0xefbd
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51628,8883,0,0,29200,40,0,72,0,0x40,0x1616,0x6131,0x0002,0x9773
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51628,8883,0,0,29200,40,0,72,0,0x40,0x1617,0x6130,0x0002,0x957e
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51628,8883,0,0,29200,40,0,72,0,0x40,0x1618,0x612f,0x0002,0x9194
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51628,8883,0,0,29200,40,0,72,0,0x40,0x1619,0x612e,0x0002,0x89c2
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51628,8883,0,0,29200,40,0,72,0,0x40,0x161a,0x612d,0x0002,0x7a1a
filtered_pcap\_TCP_Miscellaneous,137,20,64,6,54031,443,9592,10413,7264,32,85,1,0,0x40,0x7440,0xbf00,0x0018,0x2813
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51630,8883,0,0,29200,40,0,73,0,0x40,0xcff6,0xa750,0x0002,0xb2d7
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51630,8883,0,0,29200,40,0,73,0,0x40,0xcff7,0xa74f,0x0002,0xb0e1
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51630,8883,0,0,29200,40,0,73,0,0x40,0xcff8,0xa74e,0x0002,0xacf6
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51630,8883,0,0,29200,40,0,73,0,0x40,0xcff9,0xa74d,0x0002,0xa522
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51630,8883,0,0,29200,40,0,73,0,0x40,0xcffa,0xa74c,0x0002,0x957e
filtered_pcap\_TCP_Miscellaneous,137,20,64,6,54031,443,9677,10514,7264,32,85,1,0,0x40,0x7441,0xbeff,0x0018,0xee63
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51630,8883,0,0,29200,40,0,73,0,0x40,0xcffb,0xa74b,0x0002,0x762e
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51632,8883,0,0,29200,40,0,74,0,0x40,0x1274,0x64d3,0x0002,0x7360
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51632,8883,0,0,29200,40,0,74,0,0x40,0x1275,0x64d2,0x0002,0x716b
filtered_pcap\_TCP_Miscellaneous,153,20,64,6,54031,443,9762,10514,7264,32,101,1,0,0x40,0x7442,0xbeee,0x0018,0x955a
filtered_pcap\_TCP_Miscellaneous,52,20,64,6,54031,443,9863,10599,7264,32,0,1,0,0x40,0x7443,0xbf52,0x0010,0xbf51
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51632,8883,0,0,29200,40,0,74,0,0x40,0x1276,0x64d1,0x0002,0x6d80
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51632,8883,0,0,29200,40,0,74,0,0x40,0x1277,0x64d0,0x0002,0x65ac
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51632,8883,0,0,29200,40,0,74,0,0x40,0x1278,0x64cf,0x0002,0x5604
filtered_pcap\_TCP_Miscellaneous,52,20,64,6,54031,443,9863,10700,7264,32,0,1,0,0x40,0x7444,0xbf51,0x0010,0x60d2
filtered_pcap\_TCP_Miscellaneous,137,20,64,6,54031,443,9863,10700,7264,32,85,1,0,0x40,0x7445,0xbefb,0x0018,0xd954
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51754,8883,0,0,29200,40,0,75,0,0x40,0x96ef,0xe057,0x0002,0x6018
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51754,8883,0,0,29200,40,0,75,0,0x40,0x96f0,0xe056,0x0002,0x5e23
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51754,8883,0,0,29200,40,0,75,0,0x40,0x96f1,0xe055,0x0002,0x5a38
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51754,8883,0,0,29200,40,0,75,0,0x40,0x96f2,0xe054,0x0002,0x5264
filtered_pcap\_TCP_Miscellaneous,87,20,64,6,54244,443,666,590,3632,32,35,5,0,0x40,0xa459,0xa82a,0x0018,0xce04
filtered_pcap\_TCP_Miscellaneous,52,20,64,6,54244,443,701,621,3632,32,0,5,0,0x40,0xa45a,0xa84c,0x0010,0xf31f
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51754,8883,0,0,29200,40,0,75,0,0x40,0x96f3,0xe053,0x0002,0x42bc
filtered_pcap\_TCP_Miscellaneous,137,20,64,6,54031,443,9948,10801,7264,32,85,1,0,0x40,0x7446,0xbefa,0x0018,0xee26
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51754,8883,0,0,29200,40,0,75,0,0x40,0x96f4,0xe052,0x0002,0x236c
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51756,8883,0,0,29200,40,0,76,0,0x40,0xa514,0xd232,0x0002,0xeb33
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51756,8883,0,0,29200,40,0,76,0,0x40,0xa515,0xd231,0x0002,0xe93e
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51756,8883,0,0,29200,40,0,76,0,0x40,0xa516,0xd230,0x0002,0xe554
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51756,8883,0,0,29200,40,0,76,0,0x40,0xa517,0xd22f,0x0002,0xdd80
filtered_pcap\_TCP_Miscellaneous,153,20,64,6,54031,443,10033,10801,7264,32,101,1,0,0x40,0x7447,0xbee9,0x0018,0x48bc
filtered_pcap\_TCP_Miscellaneous,52,20,64,6,54031,443,10134,10886,7264,32,0,1,0,0x40,0x7448,0xbf4d,0x0010,0x7adf
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51756,8883,0,0,29200,40,0,76,0,0x40,0xa518,0xd22e,0x0002,0xcdd8
filtered_pcap\_TCP_Miscellaneous,52,20,64,6,54031,443,10134,10987,7264,32,0,1,0,0x40,0x7449,0xbf4c,0x0010,0x5cd0
filtered_pcap\_TCP_Miscellaneous,137,20,64,6,54031,443,10134,10987,7264,32,85,1,0,0x40,0x744a,0xbef6,0x0018,0x0cca
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51758,8883,0,0,29200,40,0,77,0,0x40,0xeabc,0x8c8a,0x0002,0xb5a9
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51758,8883,0,0,29200,40,0,77,0,0x40,0xeabd,0x8c89,0x0002,0xb3b4
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51758,8883,0,0,29200,40,0,77,0,0x40,0xeabe,0x8c88,0x0002,0xafc9
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51758,8883,0,0,29200,40,0,77,0,0x40,0xeabf,0x8c87,0x0002,0xa7f5
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51758,8883,0,0,29200,40,0,77,0,0x40,0xeac0,0x8c86,0x0002,0x984d
filtered_pcap\_TCP_Miscellaneous,137,20,64,6,54031,443,10219,11088,7264,32,85,1,0,0x40,0x744b,0xbef5,0x0018,0x34ab
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51758,8883,0,0,29200,40,0,77,0,0x40,0xeac1,0x8c85,0x0002,0x78f5
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51760,8883,0,0,29200,40,0,78,0,0x40,0x0610,0x7137,0x0002,0xf0d8
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51760,8883,0,0,29200,40,0,78,0,0x40,0x0611,0x7136,0x0002,0xeee3
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51760,8883,0,0,29200,40,0,78,0,0x40,0x0612,0x7135,0x0002,0xeaf8
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51760,8883,0,0,29200,40,0,78,0,0x40,0x0613,0x7134,0x0002,0xe324
filtered_pcap\_TCP_Miscellaneous,137,20,64,6,54031,443,10304,11189,7264,32,85,1,0,0x40,0x744c,0xbef4,0x0018,0xd100
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51760,8883,0,0,29200,40,0,78,0,0x40,0x0614,0x7133,0x0002,0xd37c
filtered_pcap\_TCP_Miscellaneous,153,20,64,6,54031,443,10389,11189,7264,32,101,1,0,0x40,0x744d,0xbee3,0x0018,0xe424
filtered_pcap\_TCP_Miscellaneous,52,20,64,6,54031,443,10490,11274,7264,32,0,1,0,0x40,0x744e,0xbf47,0x0010,0x35b0
filtered_pcap\_TCP_Miscellaneous,87,20,64,6,54244,443,701,621,3632,32,35,5,0,0x40,0xa45b,0xa828,0x0018,0x9d50
filtered_pcap\_TCP_Miscellaneous,52,20,64,6,54244,443,736,652,3632,32,0,5,0,0x40,0xa45c,0xa84a,0x0010,0x084a
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51762,8883,0,0,29200,40,0,79,0,0x40,0x02df,0x7468,0x0002,0x501c
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51762,8883,0,0,29200,40,0,79,0,0x40,0x02e0,0x7467,0x0002,0x4e27
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51762,8883,0,0,29200,40,0,79,0,0x40,0x02e1,0x7466,0x0002,0x4a3d
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51762,8883,0,0,29200,40,0,79,0,0x40,0x02e2,0x7465,0x0002,0x4267
filtered_pcap\_TCP_Miscellaneous,52,20,64,6,54031,443,10490,11375,7264,32,0,1,0,0x40,0x744f,0xbf46,0x0010,0xd72c
filtered_pcap\_TCP_Miscellaneous,137,20,64,6,54031,443,10490,11375,7264,32,85,1,0,0x40,0x7450,0xbef0,0x0018,0xd572
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51762,8883,0,0,29200,40,0,79,0,0x40,0x02e3,0x7464,0x0002,0x32bf
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51762,8883,0,0,29200,40,0,79,0,0x40,0x02e4,0x7463,0x0002,0x136f
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51764,8883,0,0,29200,40,0,80,0,0x40,0x4933,0x2e14,0x0002,0xae90
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51764,8883,0,0,29200,40,0,80,0,0x40,0x4934,0x2e13,0x0002,0xac9b
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51764,8883,0,0,29200,40,0,80,0,0x40,0x4935,0x2e12,0x0002,0xa8b1
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51764,8883,0,0,29200,40,0,80,0,0x40,0x4936,0x2e11,0x0002,0xa0dd
filtered_pcap\_TCP_Miscellaneous,137,20,64,6,54031,443,10575,11476,7264,32,85,1,0,0x40,0x7451,0xbeef,0x0018,0x2047
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51764,8883,0,0,29200,40,0,80,0,0x40,0x4937,0x2e10,0x0002,0x9131
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51766,8883,0,0,29200,40,0,81,0,0x40,0xc660,0xb0e6,0x0002,0x4978
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51766,8883,0,0,29200,40,0,81,0,0x40,0xc661,0xb0e5,0x0002,0x4783
filtered_pcap\_TCP_Miscellaneous,153,20,64,6,54031,443,10660,11476,7264,32,101,1,0,0x40,0x7452,0xbede,0x0018,0x4478
filtered_pcap\_TCP_Miscellaneous,52,20,64,6,54031,443,10761,11561,7264,32,0,1,0,0x40,0x7453,0xbf42,0x0010,0xf13a
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51766,8883,0,0,29200,40,0,81,0,0x40,0xc662,0xb0e4,0x0002,0x4398
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51766,8883,0,0,29200,40,0,81,0,0x40,0xc663,0xb0e3,0x0002,0x3bc4
filtered_pcap\_TCP_Miscellaneous,52,20,64,6,54031,443,10761,11662,7264,32,0,1,0,0x40,0x7454,0xbf41,0x0010,0xd32c
filtered_pcap\_TCP_Miscellaneous,137,20,64,6,54031,443,10761,11662,7264,32,85,1,0,0x40,0x7455,0xbeeb,0x0018,0x403d
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51766,8883,0,0,29200,40,0,81,0,0x40,0xc664,0xb0e2,0x0002,0x2c20
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51766,8883,0,0,29200,40,0,81,0,0x40,0xc665,0xb0e1,0x0002,0x0cd0
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51770,8883,0,0,29200,40,0,82,0,0x40,0xf07f,0x86c7,0x0002,0x3230
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51770,8883,0,0,29200,40,0,82,0,0x40,0xf080,0x86c6,0x0002,0x303b
filtered_pcap\_TCP_Miscellaneous,60,20,64,6,51770,8883,0,0,29200,40,0,82,0,0x40,0xf081,0x86c5,0x0002,0x2c50
filtered_pcap\_TCP_Miscellaneous,137,20,64,6,54031,443,10846,11763,7264,32,85,1,0,0x40,0x7456,0xbeea,0x0018,0xf680
